# error_dp, error_pinn
1.415391887082109647e-04,2.580049151833176298e-04
1.454673683997209481e-04,2.087700165987324747e-04
1.583413401912386171e-04,1.351936220302165108e-04
1.827217896121235714e-04,1.400161724756849343e-04
2.111642037720717392e-04,1.245920496634046575e-04
2.557474599519536022e-04,1.652184520918794654e-04
2.419616604605133296e-04,1.342410812494504500e-04
3.147343717274760024e-04,1.437007231599950988e-04
3.515445850013419315e-04,1.637278333508756243e-04
3.545402041223932811e-04,1.872036670482860087e-04
3.748852063719652385e-04,1.908520112089511205e-04
3.468091151733435789e-04,1.844694034934825887e-04
3.768485395366481545e-04,1.691459509460721523e-04
3.913415585361133212e-04,1.517385145411215188e-04
4.207029633298684694e-04,1.453040572160832337e-04
5.147639855598979113e-04,1.432189853804957831e-04
5.125690135823786483e-04,1.413074879373276077e-04
4.988338093637100174e-04,1.390329340284933088e-04
5.027558029267949506e-04,1.333850050971548736e-04
5.098583117985141687e-04,1.274100019683814327e-04
5.218804023671798960e-04,1.244758403447260189e-04
4.799378925874320224e-04,1.250561618550896236e-04
5.653412183046356738e-04,1.336072926426697777e-04
5.685381651733122533e-04,1.651620321539917107e-04
5.412796098961472364e-04,1.686928166726201720e-04
5.041006284530114749e-04,1.497288605505871022e-04
5.287081679400414515e-04,1.672406115266921096e-04
5.787270218421010620e-04,1.766767955885503488e-04
6.071063462845255202e-04,1.558698965940312454e-04
5.608340803108978695e-04,1.497073140232451597e-04
5.762762287565724104e-04,1.610878786381484827e-04
5.827767944170579801e-04,1.615649683010542473e-04
5.967131276253699254e-04,1.592937260220092706e-04
5.632057863527875716e-04,1.650640393389334005e-04
5.533900086718752422e-04,1.644982647495304680e-04
5.537954369189017128e-04,1.641601184545282775e-04
5.479082638650147443e-04,1.655531946383072132e-04
5.715838276698446269e-04,1.644491498253354848e-04
5.658938561710573746e-04,1.640123147227958399e-04
5.640687713687374738e-04,1.637504810286808863e-04
5.672264104735228948e-04,1.636395535089753446e-04
5.722556837388646008e-04,1.620706870469020618e-04
5.925397644851079218e-04,1.604144374959590288e-04
5.949019475553473388e-04,1.529681963281391468e-04
6.047353020833673432e-04,1.493375749042666453e-04
6.109410003592984648e-04,1.303988681883461057e-04
5.936838769511497329e-04,1.289155352237280846e-04
6.171128634755052456e-04,1.254892524459911174e-04
6.192912846543812333e-04,1.237778932286786216e-04
6.254642667276027329e-04,1.320604547436264413e-04
6.454552947077189145e-04,1.351050587447016774e-04
6.295256625174052226e-04,1.361074034071456363e-04
6.596510345062695088e-04,1.595925220676011039e-04
6.950652255140017059e-04,1.534157507880271065e-04
7.010396254181407594e-04,1.967901293732785201e-04
7.483912445157520988e-04,1.855605175645798225e-04
7.518743086610144228e-04,2.070981610324244436e-04
7.504696895465761157e-04,2.145729365416900705e-04
7.664142753583142592e-04,2.265451180604370032e-04
7.848658778740491039e-04,2.363534266471833403e-04
8.318437743882092349e-04,2.550825298850210691e-04
7.564278140626652051e-04,3.038303513526523724e-04
7.582710748172489992e-04,2.874806533772991560e-04
7.685323822770570622e-04,2.993038565262039164e-04
7.543196016031835423e-04,3.020493313024839085e-04
7.911759400625698610e-04,3.321694138473152468e-04
7.896770497979468213e-04,3.320693324953883675e-04
8.008039916831346952e-04,3.566987964523531444e-04
8.514211551343980498e-04,3.750530866976676831e-04
8.912279883364930197e-04,4.231099360727854372e-04
9.225588588490347226e-04,4.416061943270292267e-04
9.373081519162277308e-04,4.551703974534697882e-04
9.624093593751140933e-04,4.650985530369983016e-04
1.015532066576199394e-03,5.027023841546830523e-04
9.914706641678467432e-04,5.078151815141201432e-04
9.798609143945498107e-04,5.298794146192941116e-04
9.888364140607833717e-04,5.505985474299295284e-04
9.949861740484570744e-04,5.841174215940909010e-04
9.827898909504316754e-04,5.760849455453911526e-04
9.853631426467975366e-04,5.856375524750015828e-04
1.007644100772246698e-03,6.086353462542930899e-04
1.034655426775091822e-03,6.071401113128535110e-04
1.065855304695893400e-03,6.122077872092001986e-04
1.072574576187183435e-03,6.228253877407025291e-04
1.073882515431579324e-03,6.308261388497075775e-04
1.058469837540931607e-03,6.328257364747415974e-04
1.065870053097759708e-03,6.690567203795984340e-04
1.063417012508124622e-03,6.618527936440722192e-04
1.065065310510981749e-03,6.722378402278330646e-04
1.082779701259342772e-03,6.449400193676501584e-04
1.084919120101703266e-03,6.568537237200234658e-04
1.119401369299113762e-03,6.654814836023196416e-04
1.109029639530641209e-03,6.604771488386166961e-04
1.099841831168281176e-03,6.831502404426910294e-04
1.088141631466968060e-03,6.592355710761852415e-04
1.077708503362501125e-03,6.245029366769138529e-04
1.079914711887678975e-03,5.950728722498042694e-04
1.059642972222116794e-03,5.558256208172488713e-04
1.085491230464750425e-03,5.497921092453627668e-04
1.105737262953413250e-03,6.080992345435279030e-04
1.142548238781688173e-03,6.046307930195256872e-04
1.149502244527428850e-03,5.663719433601722888e-04
