# error_dp, error_pinn
7.225603894669785018e-03,4.976457876074579954e-04
8.072369732736136769e-03,4.982258461485573973e-04
8.205121820687081777e-03,4.987708407507446826e-04
7.997549973926912706e-03,4.991945741438232010e-04
8.628414866759484547e-03,4.987541663938370928e-04
8.883210505734874876e-03,4.988703618040841959e-04
8.943857416993898982e-03,4.998128156739181432e-04
9.515863098255453525e-03,4.994811164964510193e-04
9.955038934121671762e-03,4.995145097306284221e-04
1.080115023813202867e-02,4.997377309583768239e-04
1.095638809341196833e-02,4.989307034306083265e-04
1.142783223721457499e-02,4.975550418719414635e-04
1.244967806623442641e-02,4.971983713055822202e-04
1.255453399740685469e-02,4.962723364830055970e-04
1.305759737782653807e-02,4.932941000514754837e-04
1.300090285835624020e-02,4.917254321770063528e-04
1.277221204724159932e-02,4.872302071352803995e-04
1.224251690731893369e-02,4.808388596051184024e-04
1.231633608348535122e-02,4.801852313099771920e-04
1.256466830410381610e-02,4.760204017219255945e-04
1.282696105466769529e-02,4.708549699444666381e-04
1.332776422920923381e-02,4.697391111338944012e-04
1.372448219637279442e-02,4.665858631878348414e-04
1.431900205647980602e-02,4.597916558202114808e-04
1.491954640345422890e-02,4.602135157218804635e-04
1.507238054029794508e-02,4.603043191661766449e-04
1.530906168428741027e-02,4.595888150815292126e-04
1.561015389804042142e-02,4.584339719699800941e-04
1.577939804179043226e-02,4.586859305457459987e-04
1.616964883887787863e-02,4.594798245878158310e-04
1.626651134192010073e-02,4.591288818360166968e-04
1.648622588487646395e-02,4.595193717616185896e-04
1.655881993341786970e-02,4.597970779552888331e-04
1.657234896521400658e-02,4.600980548212199226e-04
1.642067288913211243e-02,4.604014566845085000e-04
1.636264020848755135e-02,4.606783740038144733e-04
1.631484316426118700e-02,4.588007231958810949e-04
1.638557969046634116e-02,4.542240698161470924e-04
1.657180892035449785e-02,4.544431731067469942e-04
1.703003816038804741e-02,4.537630077418491393e-04
1.723484830839716250e-02,4.498775574096444316e-04
1.735132825353033134e-02,4.469177128457497853e-04
1.763017070684769205e-02,4.440310797636701202e-04
1.772174398856279573e-02,4.440189864472906221e-04
1.781048727810224941e-02,4.410102666949637282e-04
1.801074491997783564e-02,4.422561039987872047e-04
1.790441426247357110e-02,4.421501582242677673e-04
1.794094056087518554e-02,4.406884308814530823e-04
1.780496101812503382e-02,4.403491351102842158e-04
1.701422717587924155e-02,4.400187017914040976e-04
1.666583510194845699e-02,4.398377814589789041e-04
1.614211831437188660e-02,4.406235562569356000e-04
1.644335219412445398e-02,4.408528167142731829e-04
1.625486789510405261e-02,4.418328933666007151e-04
1.601826025215485547e-02,4.431584388400184433e-04
1.590962624990838528e-02,4.432295224189844907e-04
1.592314121793214285e-02,4.439953240480628313e-04
1.588106170726880095e-02,4.446159950838226714e-04
1.597274055579151961e-02,4.452286640856028470e-04
1.609382501647486918e-02,4.456041420316015386e-04
1.609570245194663282e-02,4.456501656913156658e-04
1.615803131814534666e-02,4.455050638995929307e-04
1.618609966804267219e-02,4.451751770778784758e-04
1.633084479869789662e-02,4.444655854452986385e-04
1.638183614503467903e-02,4.430703719559069909e-04
1.639785610837262569e-02,4.416059231438091955e-04
1.653646304319108043e-02,4.405295256274195702e-04
1.628303772993206985e-02,4.361082155237424002e-04
1.620750053862572357e-02,4.356311586085546386e-04
1.618212959918067032e-02,4.367945358726731727e-04
1.604677244221319743e-02,4.376557564517306377e-04
1.571157840877105208e-02,4.542037675567415556e-04
1.564148462844682300e-02,4.589971770533521193e-04
1.481029082671012076e-02,4.651559511977567643e-04
1.467275132183351941e-02,4.702731163845869197e-04
1.491168084763336982e-02,4.808308978268633271e-04
1.491676300331042614e-02,4.894518275348192209e-04
1.554310702560314679e-02,4.969100221747091558e-04
1.574343886761238320e-02,4.973556699010635469e-04
1.516870451909382508e-02,5.087901745545673734e-04
1.531206826333402111e-02,5.138003344741327643e-04
1.505544045921654653e-02,5.254718390554127252e-04
1.472454342262731648e-02,5.403921469144891453e-04
1.454696228731300334e-02,5.521280489590348886e-04
1.447797364887433783e-02,5.689044780746755096e-04
1.439482758949646966e-02,5.717996266212317961e-04
1.438808015525987714e-02,5.874025125363981949e-04
1.437585309166925472e-02,5.792465300696469791e-04
1.478752935901299879e-02,5.852915275570791213e-04
1.479658325691696370e-02,6.000052410591331844e-04
1.491729458470942606e-02,6.092886617389474228e-04
1.518818175350384117e-02,6.282230734944228064e-04
1.506951491634213325e-02,6.495002434858187590e-04
1.507128711545880836e-02,6.745087838812358419e-04
1.537779267671941959e-02,6.913623531182202641e-04
1.582619317331410147e-02,7.048410406709308120e-04
1.640206259596903304e-02,7.101977116305491699e-04
1.676444232853513752e-02,7.555048783770341352e-04
1.681070149823328183e-02,7.562848150790719157e-04
1.695495942651464166e-02,7.788365880261658271e-04
1.723565723624039328e-02,7.948402138329476591e-04
