# alpha_func, r_func, r_func_der, b_func, b_func_der, n_func
9.000000000000000222e-01,3.289563254142817694e-01,-9.701938262088083409e-01,2.618069969638257444e+00,1.570125401564259171e+00,-4.475070952616617688e-04
9.000000000000000222e-01,3.279860547535927706e-01,-9.703473922910924587e-01,2.619640095039821759e+00,1.570125401564259171e+00,-4.481780204419640165e-04
9.000000000000000222e-01,3.270156308349219665e-01,-9.705003427056154708e-01,2.621210220441386074e+00,1.570125401564259171e+00,-4.488489456222664810e-04
9.000000000000000222e-01,3.260450542723403733e-01,-9.706526806427789866e-01,2.622780345842950389e+00,1.570125401564259171e+00,-4.495198708025687287e-04
9.000000000000000222e-01,3.250743256767383849e-01,-9.708044092730051533e-01,2.624350471244514260e+00,1.570125401564259171e+00,-4.501907959828711390e-04
9.000000000000000222e-01,3.241034456558463117e-01,-9.709555317468795410e-01,2.625920596646078575e+00,1.570125401564259171e+00,-4.508617211631733867e-04
9.000000000000000222e-01,3.231324148142529218e-01,-9.711060511952960272e-01,2.627490722047642890e+00,1.570125401564259171e+00,-4.515326463434757970e-04
9.000000000000000222e-01,3.221612337534268122e-01,-9.712559707295977951e-01,2.629060847449207206e+00,1.570125401564259171e+00,-4.522035715237780989e-04
9.000000000000000222e-01,3.211899030717343395e-01,-9.714052934417197749e-01,2.630630972850771521e+00,1.570125401564259171e+00,-4.528744967040805093e-04
9.000000000000000222e-01,3.202184233644597144e-01,-9.715540224043266448e-01,2.632201098252335392e+00,1.570125401564259171e+00,-4.535454218843827569e-04
9.000000000000000222e-01,3.192467952238240425e-01,-9.717021606709539405e-01,2.633771223653900151e+00,1.570125401564259171e+00,-4.542163470646851673e-04
9.000000000000000222e-01,3.182750192390048083e-01,-9.718497112761441681e-01,2.635341349055464022e+00,1.570125401564259171e+00,-4.548872722449874692e-04
9.000000000000000222e-01,3.173030959961533615e-01,-9.719966772355830287e-01,2.636911474457028781e+00,1.570125401564259171e+00,-4.555581974252898795e-04
9.000000000000000222e-01,3.163310260784163996e-01,-9.721430615462376412e-01,2.638481599858592652e+00,1.570125401564259171e+00,-4.562291226055921272e-04
9.000000000000000222e-01,3.153588100659509008e-01,-9.722888671864868826e-01,2.640051725260157411e+00,1.570125401564259171e+00,-4.569000477858945375e-04
9.000000000000000222e-01,3.143864485359467165e-01,-9.724340971162583891e-01,2.641621850661721282e+00,1.570125401564259171e+00,-4.575709729661968394e-04
9.000000000000000222e-01,3.134139420626411709e-01,-9.725787542771581196e-01,2.643191976063285598e+00,1.570125401564259171e+00,-4.582418981464992497e-04
9.000000000000000222e-01,3.124412912173405998e-01,-9.727228415926041372e-01,2.644762101464849913e+00,1.570125401564259171e+00,-4.589128233268014974e-04
9.000000000000000222e-01,3.114684965684357265e-01,-9.728663619679541741e-01,2.646332226866414228e+00,1.570125401564259171e+00,-4.595837485071039077e-04
9.000000000000000222e-01,3.104955586814220903e-01,-9.730093182906367488e-01,2.647902352267978543e+00,1.570125401564259171e+00,-4.602546736874062096e-04
9.000000000000000222e-01,3.095224781189153118e-01,-9.731517134302778427e-01,2.649472477669542414e+00,1.570125401564259171e+00,-4.609255988677086200e-04
9.000000000000000222e-01,3.085492554406716326e-01,-9.732935502388283533e-01,2.651042603071106729e+00,1.570125401564259171e+00,-4.615965240480108677e-04
9.000000000000000222e-01,3.075758912036030135e-01,-9.734348315506914373e-01,2.652612728472671044e+00,1.570125401564259171e+00,-4.622674492283132780e-04
9.000000000000000222e-01,3.066023859617967307e-01,-9.735755601828455230e-01,2.654182853874235359e+00,1.570125401564259171e+00,-4.629383744086155799e-04
9.000000000000000222e-01,3.056287402665305297e-01,-9.737157389349693215e-01,2.655752979275799674e+00,1.570125401564259171e+00,-4.636092995889179902e-04
9.000000000000000222e-01,3.046549546662924435e-01,-9.738553705895648394e-01,2.657323104677363546e+00,1.570125401564259171e+00,-4.642802247692202379e-04
9.000000000000000222e-01,3.036810297067951137e-01,-9.739944579120795032e-01,2.658893230078928305e+00,1.570125401564259171e+00,-4.649511499495226482e-04
9.000000000000000222e-01,3.027069659309958860e-01,-9.741330036510277290e-01,2.660463355480492176e+00,1.570125401564259171e+00,-4.656220751298249501e-04
9.000000000000000222e-01,3.017327638791102995e-01,-9.742710105381098273e-01,2.662033480882056935e+00,1.570125401564259171e+00,-4.662930003101273604e-04
9.000000000000000222e-01,3.007584240886317373e-01,-9.744084812883319069e-01,2.663603606283620806e+00,1.570125401564259171e+00,-4.669639254904296081e-04
9.000000000000000222e-01,2.997839470943461371e-01,-9.745454186001242247e-01,2.665173731685185565e+00,1.570125401564259171e+00,-4.676348506707320185e-04
9.000000000000000222e-01,2.988093334283501989e-01,-9.746818251554588697e-01,2.666743857086749436e+00,1.570125401564259171e+00,-4.683057758510343204e-04
9.000000000000000222e-01,2.978345836200654850e-01,-9.748177036199645595e-01,2.668313982488313751e+00,1.570125401564259171e+00,-4.689767010313367307e-04
9.000000000000000222e-01,2.968596981962572934e-01,-9.749530566430437695e-01,2.669884107889878067e+00,1.570125401564259171e+00,-4.696476262116389784e-04
9.000000000000000222e-01,2.958846776810484247e-01,-9.750878868579864189e-01,2.671454233291442382e+00,1.570125401564259171e+00,-4.703185513919413887e-04
9.000000000000000222e-01,2.949095225959379452e-01,-9.752221968820843356e-01,2.673024358693006697e+00,1.570125401564259171e+00,-4.709894765722436906e-04
9.000000000000000222e-01,2.939342334598139539e-01,-9.753559893167426109e-01,2.674594484094570568e+00,1.570125401564259171e+00,-4.716604017525461009e-04
9.000000000000000222e-01,2.929588107889721238e-01,-9.754892667475917323e-01,2.676164609496134883e+00,1.570125401564259171e+00,-4.723313269328483486e-04
9.000000000000000222e-01,2.919832550971298568e-01,-9.756220317446007151e-01,2.677734734897699198e+00,1.570125401564259171e+00,-4.730022521131507589e-04
9.000000000000000222e-01,2.910075668954427153e-01,-9.757542868621839061e-01,2.679304860299263513e+00,1.570125401564259171e+00,-4.736731772934530066e-04
9.000000000000000222e-01,2.900317466925187992e-01,-9.758860346393116725e-01,2.680874985700827828e+00,1.570125401564259171e+00,-4.743441024737554712e-04
9.000000000000000222e-01,2.890557949944361771e-01,-9.760172775996203143e-01,2.682445111102391699e+00,1.570125401564259171e+00,-4.750150276540577188e-04
9.000000000000000222e-01,2.880797123047555974e-01,-9.761480182515165360e-01,2.684015236503956459e+00,1.570125401564259171e+00,-4.756859528343601292e-04
9.000000000000000222e-01,2.871034991245379753e-01,-9.762782590882861378e-01,2.685585361905520330e+00,1.570125401564259171e+00,-4.763568780146623769e-04
9.000000000000000222e-01,2.861271559523579366e-01,-9.764080025882000413e-01,2.687155487307085089e+00,1.570125401564259171e+00,-4.770278031949648414e-04
9.000000000000000222e-01,2.851506832843193062e-01,-9.765372512146170969e-01,2.688725612708648960e+00,1.570125401564259171e+00,-4.776987283752670891e-04
9.000000000000000222e-01,2.841740816140700954e-01,-9.766660074160906646e-01,2.690295738110213719e+00,1.570125401564259171e+00,-4.783696535555694994e-04
9.000000000000000222e-01,2.831973514328172126e-01,-9.767942736264710879e-01,2.691865863511777590e+00,1.570125401564259171e+00,-4.790405787358717471e-04
9.000000000000000222e-01,2.822204932293408408e-01,-9.769220522650079452e-01,2.693435988913341905e+00,1.570125401564259171e+00,-4.797115039161742116e-04
9.000000000000000222e-01,2.812435074900094811e-01,-9.770493457364516354e-01,2.695006114314906220e+00,1.570125401564259171e+00,-4.803824290964764593e-04
9.000000000000000222e-01,2.802663946987933308e-01,-9.771761564311545190e-01,2.696576239716470536e+00,1.570125401564259171e+00,-4.810533542767788696e-04
9.000000000000000222e-01,2.792891553372804925e-01,-9.773024867251722814e-01,2.698146365118034851e+00,1.570125401564259171e+00,-4.817242794570811173e-04
9.000000000000000222e-01,2.783117898846891314e-01,-9.774283389803606337e-01,2.699716490519598722e+00,1.570125401564259171e+00,-4.823952046373835277e-04
9.000000000000000222e-01,2.773342988178834068e-01,-9.775537155444768977e-01,2.701286615921163037e+00,1.570125401564259171e+00,-4.830661298176858296e-04
9.000000000000000222e-01,2.763566826113858510e-01,-9.776786187512749304e-01,2.702856741322727352e+00,1.570125401564259171e+00,-4.837370549979882399e-04
9.000000000000000222e-01,2.753789417373931347e-01,-9.778030509206049325e-01,2.704426866724291667e+00,1.570125401564259171e+00,-4.844079801782904876e-04
9.000000000000000222e-01,2.744010766657882794e-01,-9.779270143585074848e-01,2.705996992125855982e+00,1.570125401564259171e+00,-4.850789053585928979e-04
9.000000000000000222e-01,2.734230878641557561e-01,-9.780505113573108034e-01,2.707567117527419853e+00,1.570125401564259171e+00,-4.857498305388951998e-04
9.000000000000000222e-01,2.724449757977935871e-01,-9.781735441957237764e-01,2.709137242928984612e+00,1.570125401564259171e+00,-4.864207557191976101e-04
9.000000000000000222e-01,2.714667409297291112e-01,-9.782961151389317767e-01,2.710707368330548483e+00,1.570125401564259171e+00,-4.870916808994998578e-04
9.000000000000000222e-01,2.704883837207300301e-01,-9.784182264386890315e-01,2.712277493732113243e+00,1.570125401564259171e+00,-4.877626060798022681e-04
9.000000000000000222e-01,2.695099046293200629e-01,-9.785398803334119933e-01,2.713847619133677114e+00,1.570125401564259171e+00,-4.884335312601046242e-04
9.000000000000000222e-01,2.685313041117897148e-01,-9.786610790482688227e-01,2.715417744535241873e+00,1.570125401564259171e+00,-4.891044564404069261e-04
9.000000000000000222e-01,2.675525826222124870e-01,-9.787818247952748685e-01,2.716987869936805744e+00,1.570125401564259171e+00,-4.897753816207092280e-04
9.000000000000000222e-01,2.665737406124553677e-01,-9.789021197733788204e-01,2.718557995338370059e+00,1.570125401564259171e+00,-4.904463068010117468e-04
9.000000000000000222e-01,2.655947785321933208e-01,-9.790219661685553021e-01,2.720128120739934374e+00,1.570125401564259171e+00,-4.911172319813138318e-04
9.000000000000000222e-01,2.646156968289213318e-01,-9.791413661538925783e-01,2.721698246141498689e+00,1.570125401564259171e+00,-4.917881571616163506e-04
9.000000000000000222e-01,2.636364959479686187e-01,-9.792603218896817063e-01,2.723268371543063004e+00,1.570125401564259171e+00,-4.924590823419186525e-04
9.000000000000000222e-01,2.626571763325092346e-01,-9.793788355235030219e-01,2.724838496944626876e+00,1.570125401564259171e+00,-4.931300075222209544e-04
9.000000000000000222e-01,2.616777384235770554e-01,-9.794969091903151792e-01,2.726408622346191191e+00,1.570125401564259171e+00,-4.938009327025232563e-04
9.000000000000000222e-01,2.606981826600765495e-01,-9.796145450125395282e-01,2.727978747747755506e+00,1.570125401564259171e+00,-4.944718578828257750e-04
9.000000000000000222e-01,2.597185094787968218e-01,-9.797317451001471555e-01,2.729548873149319821e+00,1.570125401564259171e+00,-4.951427830631280769e-04
9.000000000000000222e-01,2.587387193144218278e-01,-9.798485115507425958e-01,2.731118998550884136e+00,1.570125401564259171e+00,-4.958137082434303788e-04
9.000000000000000222e-01,2.577588125995456392e-01,-9.799648464496498734e-01,2.732689123952448007e+00,1.570125401564259171e+00,-4.964846334237326807e-04
9.000000000000000222e-01,2.567787897646819362e-01,-9.800807518699951038e-01,2.734259249354012766e+00,1.570125401564259171e+00,-4.971555586040349826e-04
9.000000000000000222e-01,2.557986512382781075e-01,-9.801962298727895373e-01,2.735829374755576637e+00,1.570125401564259171e+00,-4.978264837843372845e-04
9.000000000000000222e-01,2.548183974467256308e-01,-9.803112825070121605e-01,2.737399500157141397e+00,1.570125401564259171e+00,-4.984974089646398033e-04
9.000000000000000222e-01,2.538380288143744501e-01,-9.804259118096925185e-01,2.738969625558705268e+00,1.570125401564259171e+00,-4.991683341449421052e-04
9.000000000000000222e-01,2.528575457635416357e-01,-9.805401198059902068e-01,2.740539750960270027e+00,1.570125401564259171e+00,-4.998392593252444071e-04
9.000000000000000222e-01,2.518769487145267050e-01,-9.806539085092765839e-01,2.742109876361833898e+00,1.570125401564259171e+00,-5.005101845055467090e-04
9.000000000000000222e-01,2.508962380856201158e-01,-9.807672799212140413e-01,2.743680001763398657e+00,1.570125401564259171e+00,-5.011811096858492277e-04
9.000000000000000222e-01,2.499154142931179212e-01,-9.808802360318361613e-01,2.745250127164962528e+00,1.570125401564259171e+00,-5.018520348661513128e-04
9.000000000000000222e-01,2.489344777513306239e-01,-9.809927788196256548e-01,2.746820252566526843e+00,1.570125401564259171e+00,-5.025229600464538315e-04
9.000000000000000222e-01,2.479534288725971647e-01,-9.811049102515930764e-01,2.748390377968091158e+00,1.570125401564259171e+00,-5.031938852267561334e-04
9.000000000000000222e-01,2.469722680672940263e-01,-9.812166322833533183e-01,2.749960503369655473e+00,1.570125401564259171e+00,-5.038648104070584353e-04
9.000000000000000222e-01,2.459909957438489447e-01,-9.813279468592043253e-01,2.751530628771219789e+00,1.570125401564259171e+00,-5.045357355873607372e-04
9.000000000000000222e-01,2.450096123087498190e-01,-9.814388559122020350e-01,2.753100754172783660e+00,1.570125401564259171e+00,-5.052066607676632560e-04
9.000000000000000222e-01,2.440281181665580612e-01,-9.815493613642363169e-01,2.754670879574347975e+00,1.570125401564259171e+00,-5.058775859479653410e-04
9.000000000000000222e-01,2.430465137199179504e-01,-9.816594651261066895e-01,2.756241004975912290e+00,1.570125401564259171e+00,-5.065485111282678598e-04
9.000000000000000222e-01,2.420647993695691225e-01,-9.817691690975962615e-01,2.757811130377476605e+00,1.570125401564259171e+00,-5.072194363085701617e-04
9.000000000000000222e-01,2.410829755143563957e-01,-9.818784751675466715e-01,2.759381255779040920e+00,1.570125401564259171e+00,-5.078903614888724636e-04
9.000000000000000222e-01,2.401010425512417612e-01,-9.819873852139310300e-01,2.760951381180604791e+00,1.570125401564259171e+00,-5.085612866691747655e-04
9.000000000000000222e-01,2.391190008753137919e-01,-9.820959011039265274e-01,2.762521506582169550e+00,1.570125401564259171e+00,-5.092322118494772842e-04
9.000000000000000222e-01,2.381368508798005768e-01,-9.822040246939873764e-01,2.764091631983733421e+00,1.570125401564259171e+00,-5.099031370297795861e-04
9.000000000000000222e-01,2.371545929560772425e-01,-9.823117578299164210e-01,2.765661757385298181e+00,1.570125401564259171e+00,-5.105740622100818880e-04
9.000000000000000222e-01,2.361722274936801647e-01,-9.824191023469368567e-01,2.767231882786862052e+00,1.570125401564259171e+00,-5.112449873903841899e-04
9.000000000000000222e-01,2.351897548803144888e-01,-9.825260600697620639e-01,2.768802008188426811e+00,1.570125401564259171e+00,-5.119159125706864918e-04
9.000000000000000222e-01,2.342071755018670376e-01,-9.826326328126671061e-01,2.770372133589990682e+00,1.570125401564259171e+00,-5.125868377509887937e-04
9.000000000000000222e-01,2.332244897424144148e-01,-9.827388223795567868e-01,2.771942258991554997e+00,1.570125401564259171e+00,-5.132577629312913125e-04
9.000000000000000222e-01,2.322416979842354956e-01,-9.828446305640365921e-01,2.773512384393119312e+00,1.570125401564259171e+00,-5.139286881115936144e-04
9.000000000000000222e-01,2.312588006078193925e-01,-9.829500591494790829e-01,2.775082509794683627e+00,1.570125401564259171e+00,-5.145996132918959163e-04
9.000000000000000222e-01,2.302757979918782227e-01,-9.830551099090948375e-01,2.776652635196247942e+00,1.570125401564259171e+00,-5.152705384721982182e-04
9.000000000000000222e-01,2.292926905133552684e-01,-9.831597846059982881e-01,2.778222760597811813e+00,1.570125401564259171e+00,-5.159414636525007369e-04
9.000000000000000222e-01,2.283094785474359401e-01,-9.832640849932743343e-01,2.779792885999376129e+00,1.570125401564259171e+00,-5.166123888328028220e-04
9.000000000000000222e-01,2.273261624675574077e-01,-9.833680128140469545e-01,2.781363011400940444e+00,1.570125401564259171e+00,-5.172833140131053407e-04
9.000000000000000222e-01,2.263427426454188152e-01,-9.834715698015428220e-01,2.782933136802504759e+00,1.570125401564259171e+00,-5.179542391934076426e-04
9.000000000000000222e-01,2.253592194509907998e-01,-9.835747576791590285e-01,2.784503262204069074e+00,1.570125401564259171e+00,-5.186251643737099445e-04
9.000000000000000222e-01,2.243755932525258734e-01,-9.836775781605273661e-01,2.786073387605632945e+00,1.570125401564259171e+00,-5.192960895540122464e-04
9.000000000000000222e-01,2.233918644165670264e-01,-9.837800329495782758e-01,2.787643513007197704e+00,1.570125401564259171e+00,-5.199670147343147652e-04
9.000000000000000222e-01,2.224080333079593574e-01,-9.838821237406061293e-01,2.789213638408761575e+00,1.570125401564259171e+00,-5.206379399146170671e-04
9.000000000000000222e-01,2.214241002898569011e-01,-9.839838522183321778e-01,2.790783763810326334e+00,1.570125401564259171e+00,-5.213088650949193690e-04
9.000000000000000222e-01,2.204400657237351180e-01,-9.840852200579680575e-01,2.792353889211890206e+00,1.570125401564259171e+00,-5.219797902752216709e-04
9.000000000000000222e-01,2.194559299693983334e-01,-9.841862289252787388e-01,2.793924014613454965e+00,1.570125401564259171e+00,-5.226507154555239728e-04
9.000000000000000222e-01,2.184716933849898679e-01,-9.842868804766433666e-01,2.795494140015018836e+00,1.570125401564259171e+00,-5.233216406358262747e-04
9.000000000000000222e-01,2.174873563270011967e-01,-9.843871763591192092e-01,2.797064265416583151e+00,1.570125401564259171e+00,-5.239925658161287934e-04
9.000000000000000222e-01,2.165029191502818029e-01,-9.844871182105010554e-01,2.798634390818147466e+00,1.570125401564259171e+00,-5.246634909964310953e-04
9.000000000000000222e-01,2.155183822080474765e-01,-9.845867076593832756e-01,2.800204516219711781e+00,1.570125401564259171e+00,-5.253344161767333972e-04
9.000000000000000222e-01,2.145337458518906948e-01,-9.846859463252199962e-01,2.801774641621276096e+00,1.570125401564259171e+00,-5.260053413570356991e-04
9.000000000000000222e-01,2.135490104317879778e-01,-9.847848358183844963e-01,2.803344767022839967e+00,1.570125401564259171e+00,-5.266762665373382179e-04
9.000000000000000222e-01,2.125641762961109349e-01,-9.848833777402291600e-01,2.804914892424404282e+00,1.570125401564259171e+00,-5.273471917176403029e-04
9.000000000000000222e-01,2.115792437916336477e-01,-9.849815736831444291e-01,2.806485017825968598e+00,1.570125401564259171e+00,-5.280181168979428217e-04
9.000000000000000222e-01,2.105942132635430508e-01,-9.850794252306178667e-01,2.808055143227532913e+00,1.570125401564259171e+00,-5.286890420782451236e-04
9.000000000000000222e-01,2.096090850554459262e-01,-9.851769339572916673e-01,2.809625268629097228e+00,1.570125401564259171e+00,-5.293599672585474255e-04
9.000000000000000222e-01,2.086238595093800052e-01,-9.852741014290207211e-01,2.811195394030661099e+00,1.570125401564259171e+00,-5.300308924388497274e-04
9.000000000000000222e-01,2.076385369658204083e-01,-9.853709292029301237e-01,2.812765519432225858e+00,1.570125401564259171e+00,-5.307018176191522461e-04
9.000000000000000222e-01,2.066531177636904137e-01,-9.854674188274719082e-01,2.814335644833789729e+00,1.570125401564259171e+00,-5.313727427994545480e-04
9.000000000000000222e-01,2.056676022403688409e-01,-9.855635718424817782e-01,2.815905770235354044e+00,1.570125401564259171e+00,-5.320436679797566331e-04
9.000000000000000222e-01,2.046819907316982101e-01,-9.856593897792342851e-01,2.817475895636918359e+00,1.570125401564259171e+00,-5.327145931600591518e-04
9.000000000000000222e-01,2.036962835719953735e-01,-9.857548741605000053e-01,2.819046021038482230e+00,1.570125401564259171e+00,-5.333855183403614537e-04
9.000000000000000222e-01,2.027104810940574542e-01,-9.858500265005993857e-01,2.820616146440046990e+00,1.570125401564259171e+00,-5.340564435206637556e-04
9.000000000000000222e-01,2.017245836291725603e-01,-9.859448483054589207e-01,2.822186271841610861e+00,1.570125401564259171e+00,-5.347273687009660575e-04
9.000000000000000222e-01,2.007385915071256965e-01,-9.860393410726639996e-01,2.823756397243175620e+00,1.570125401564259171e+00,-5.353982938812685763e-04
9.000000000000000222e-01,1.997525050562097837e-01,-9.861335062915136396e-01,2.825326522644739491e+00,1.570125401564259171e+00,-5.360692190615706613e-04
9.000000000000000222e-01,1.987663246032315978e-01,-9.862273454430758868e-01,2.826896648046304250e+00,1.570125401564259171e+00,-5.367401442418731801e-04
9.000000000000000222e-01,1.977800504735216514e-01,-9.863208600002373316e-01,2.828466773447868121e+00,1.570125401564259171e+00,-5.374110694221754820e-04
9.000000000000000222e-01,1.967936829909410212e-01,-9.864140514277601746e-01,2.830036898849432436e+00,1.570125401564259171e+00,-5.380819946024777839e-04
9.000000000000000222e-01,1.958072224778903969e-01,-9.865069211823309647e-01,2.831607024250996751e+00,1.570125401564259171e+00,-5.387529197827800858e-04
9.000000000000000222e-01,1.948206692553177133e-01,-9.865994707126153340e-01,2.833177149652561067e+00,1.570125401564259171e+00,-5.394238449630826045e-04
9.000000000000000222e-01,1.938340236427262553e-01,-9.866917014593077351e-01,2.834747275054125382e+00,1.570125401564259171e+00,-5.400947701433849064e-04
9.000000000000000222e-01,1.928472859581824850e-01,-9.867836148551856201e-01,2.836317400455689253e+00,1.570125401564259171e+00,-5.407656953236872083e-04
9.000000000000000222e-01,1.918604565183245070e-01,-9.868752123251567365e-01,2.837887525857253568e+00,1.570125401564259171e+00,-5.414366205039895102e-04
9.000000000000000222e-01,1.908735356383684523e-01,-9.869664952863121954e-01,2.839457651258817883e+00,1.570125401564259171e+00,-5.421075456842918121e-04
9.000000000000000222e-01,1.898865236321181926e-01,-9.870574651479757655e-01,2.841027776660382198e+00,1.570125401564259171e+00,-5.427784708645941140e-04
9.000000000000000222e-01,1.888994208119717522e-01,-9.871481233117547216e-01,2.842597902061946513e+00,1.570125401564259171e+00,-5.434493960448966328e-04
9.000000000000000222e-01,1.879122274889293565e-01,-9.872384711715871397e-01,2.844168027463510384e+00,1.570125401564259171e+00,-5.441203212251989347e-04
9.000000000000000222e-01,1.869249439726010376e-01,-9.873285101137938558e-01,2.845738152865075143e+00,1.570125401564259171e+00,-5.447912464055012366e-04
9.000000000000000222e-01,1.859375705712147109e-01,-9.874182415171254279e-01,2.847308278266639014e+00,1.570125401564259171e+00,-5.454621715858035385e-04
9.000000000000000222e-01,1.849501075916225035e-01,-9.875076667528102092e-01,2.848878403668203774e+00,1.570125401564259171e+00,-5.461330967661060572e-04
9.000000000000000222e-01,1.839625553393101909e-01,-9.875967871846040858e-01,2.850448529069767645e+00,1.570125401564259171e+00,-5.468040219464081423e-04
9.000000000000000222e-01,1.829749141184023320e-01,-9.876856041688364396e-01,2.852018654471332404e+00,1.570125401564259171e+00,-5.474749471267106610e-04
9.000000000000000222e-01,1.819871842316719834e-01,-9.877741190544592209e-01,2.853588779872896275e+00,1.570125401564259171e+00,-5.481458723070129629e-04
9.000000000000000222e-01,1.809993659805458066e-01,-9.878623331830922449e-01,2.855158905274460590e+00,1.570125401564259171e+00,-5.488167974873152648e-04
9.000000000000000222e-01,1.800114596651133936e-01,-9.879502478890709316e-01,2.856729030676024905e+00,1.570125401564259171e+00,-5.494877226676175667e-04
9.000000000000000222e-01,1.790234655841326794e-01,-9.880378644994927129e-01,2.858299156077589220e+00,1.570125401564259171e+00,-5.501586478479200855e-04
9.000000000000000222e-01,1.780353840350394623e-01,-9.881251843342624408e-01,2.859869281479153535e+00,1.570125401564259171e+00,-5.508295730282223874e-04
9.000000000000000222e-01,1.770472153139517058e-01,-9.882122087061377957e-01,2.861439406880717407e+00,1.570125401564259171e+00,-5.515004982085246893e-04
9.000000000000000222e-01,1.760589597156795583e-01,-9.882989389207768038e-01,2.863009532282281722e+00,1.570125401564259171e+00,-5.521714233888269912e-04
9.000000000000000222e-01,1.750706175337296278e-01,-9.883853762767792484e-01,2.864579657683846037e+00,1.570125401564259171e+00,-5.528423485691292931e-04
9.000000000000000222e-01,1.740821890603148625e-01,-9.884715220657351864e-01,2.866149783085410352e+00,1.570125401564259171e+00,-5.535132737494315950e-04
9.000000000000000222e-01,1.730936745863589088e-01,-9.885573775722662493e-01,2.867719908486974667e+00,1.570125401564259171e+00,-5.541841989297341137e-04
9.000000000000000222e-01,1.721050744015051315e-01,-9.886429440740714947e-01,2.869290033888538538e+00,1.570125401564259171e+00,-5.548551241100364156e-04
9.000000000000000222e-01,1.711163887941219708e-01,-9.887282228419707053e-01,2.870860159290103297e+00,1.570125401564259171e+00,-5.555260492903387175e-04
9.000000000000000222e-01,1.701276180513111025e-01,-9.888132151399466885e-01,2.872430284691667168e+00,1.570125401564259171e+00,-5.561969744706410194e-04
9.000000000000000222e-01,1.691387624589128780e-01,-9.888979222251912393e-01,2.874000410093231928e+00,1.570125401564259171e+00,-5.568678996509435382e-04
9.000000000000000222e-01,1.681498223015148452e-01,-9.889823453481444426e-01,2.875570535494795799e+00,1.570125401564259171e+00,-5.575388248312456232e-04
9.000000000000000222e-01,1.671607978624561064e-01,-9.890664857525396370e-01,2.877140660896360558e+00,1.570125401564259171e+00,-5.582097500115481420e-04
9.000000000000000222e-01,1.661716894238367270e-01,-9.891503446754442708e-01,2.878710786297924429e+00,1.570125401564259171e+00,-5.588806751918504439e-04
9.000000000000000222e-01,1.651824972665220936e-01,-9.892339233473035343e-01,2.880280911699488744e+00,1.570125401564259171e+00,-5.595516003721527458e-04
9.000000000000000222e-01,1.641932216701511016e-01,-9.893172229919793281e-01,2.881851037101053059e+00,1.570125401564259171e+00,-5.602225255524550477e-04
9.000000000000000222e-01,1.632038629131414842e-01,-9.894002448267935623e-01,2.883421162502617374e+00,1.570125401564259171e+00,-5.608934507327575664e-04
9.000000000000000222e-01,1.622144212726972512e-01,-9.894829900625685681e-01,2.884991287904181689e+00,1.570125401564259171e+00,-5.615643759130596515e-04
9.000000000000000222e-01,1.612248970248143509e-01,-9.895654599036678434e-01,2.886561413305745560e+00,1.570125401564259171e+00,-5.622353010933621702e-04
9.000000000000000222e-01,1.602352904442886639e-01,-9.896476555480364645e-01,2.888131538707309875e+00,1.570125401564259171e+00,-5.629062262736644721e-04
9.000000000000000222e-01,1.592456018047199995e-01,-9.897295781872410547e-01,2.889701664108874191e+00,1.570125401564259171e+00,-5.635771514539667740e-04
9.000000000000000222e-01,1.582558313785207837e-01,-9.898112290065095298e-01,2.891271789510438506e+00,1.570125401564259171e+00,-5.642480766342690759e-04
9.000000000000000222e-01,1.572659794369205832e-01,-9.898926091847711772e-01,2.892841914912002821e+00,1.570125401564259171e+00,-5.649190018145715947e-04
9.000000000000000222e-01,1.562760462499739045e-01,-9.899737198946960692e-01,2.894412040313566692e+00,1.570125401564259171e+00,-5.655899269948738966e-04
9.000000000000000222e-01,1.552860320865650789e-01,-9.900545623027325881e-01,2.895982165715131451e+00,1.570125401564259171e+00,-5.662608521751761985e-04
9.000000000000000222e-01,1.542959372144156460e-01,-9.901351375691482826e-01,2.897552291116695322e+00,1.570125401564259171e+00,-5.669317773554785004e-04
9.000000000000000222e-01,1.533057619000891825e-01,-9.902154468480660610e-01,2.899122416518260081e+00,1.570125401564259171e+00,-5.676027025357808023e-04
9.000000000000000222e-01,1.523155064089992405e-01,-9.902954912875046034e-01,2.900692541919823952e+00,1.570125401564259171e+00,-5.682736277160831042e-04
9.000000000000000222e-01,1.513251710054132892e-01,-9.903752720294147771e-01,2.902262667321388712e+00,1.570125401564259171e+00,-5.689445528963856229e-04
9.000000000000000222e-01,1.503347559524609023e-01,-9.904547902097174950e-01,2.903832792722952583e+00,1.570125401564259171e+00,-5.696154780766879248e-04
9.000000000000000222e-01,1.493442615121376993e-01,-9.905340469583414631e-01,2.905402918124516898e+00,1.570125401564259171e+00,-5.702864032569902267e-04
9.000000000000000222e-01,1.483536879453133672e-01,-9.906130433992603734e-01,2.906973043526081213e+00,1.570125401564259171e+00,-5.709573284372925286e-04
9.000000000000000222e-01,1.473630355117355462e-01,-9.906917806505288748e-01,2.908543168927645528e+00,1.570125401564259171e+00,-5.716282536175950474e-04
9.000000000000000222e-01,1.463723044700379616e-01,-9.907702598243208758e-01,2.910113294329209843e+00,1.570125401564259171e+00,-5.722991787978971324e-04
9.000000000000000222e-01,1.453814950777439496e-01,-9.908484820269636284e-01,2.911683419730773714e+00,1.570125401564259171e+00,-5.729701039781996512e-04
