# dp_out, dp_first_der, pinn_out, pinn_second_der
1.533332223614565547e-03,2.548191110481434762e-02,1.533332223614565547e-03,4.015838392486633657e-01
1.559015127175398651e-03,2.588409680033620930e-02,1.559015127175398651e-03,4.027885395397495794e-01
1.585100819771217365e-03,2.628749016511888748e-02,1.585100819771217365e-03,4.039991835147886956e-01
1.611590512048683603e-03,2.669209716012077571e-02,1.611590512048683603e-03,4.052158057625860899e-01
1.638485420632934371e-03,2.709792378100561727e-02,1.638485420632934371e-03,4.064384411025181443e-01
1.665786768162593910e-03,2.750497605837209925e-02,1.665786768162593910e-03,4.076671245862475423e-01
1.693495783323326715e-03,2.791326005798544507e-02,1.693495783323326715e-03,4.089018914994563270e-01
1.721613700885872436e-03,2.832278188101811089e-02,1.721613700885872436e-03,4.101427773636106000e-01
1.750141761738358568e-03,2.873354766428048990e-02,1.750141761738358568e-03,4.113898179377062370e-01
1.779081212924882869e-03,2.914556358046072049e-02,1.779081212924882869e-03,4.126430492200590106e-01
1.808433307679700643e-03,2.955883583836671491e-02,1.808433307679700643e-03,4.139025074500920498e-01
1.838199305463664775e-03,2.997337068316752173e-02,1.838199305463664775e-03,4.151682291101435052e-01
1.868380472001796369e-03,3.038917439663690878e-02,1.868380472001796369e-03,4.164402509272977504e-01
1.898978079318950013e-03,3.080625329739694607e-02,1.898978079318950013e-03,4.177186098752071475e-01
1.929993405777351029e-03,3.122461374116869415e-02,1.929993405777351029e-03,4.190033431759665472e-01
1.961427736112948770e-03,3.164426212102067204e-02,1.961427736112948770e-03,4.202944883019568145e-01
1.993282361474238863e-03,3.206520486761932354e-02,1.993282361474238863e-03,4.215920829777524137e-01
2.025558579459348779e-03,3.248744844948281418e-02,2.025558579459348779e-03,4.228961651820023482e-01
2.058257694153525861e-03,3.291099937323438418e-02,2.058257694153525861e-03,4.242067731493562865e-01
2.091381016167739252e-03,3.333586418386347283e-02,2.091381016167739252e-03,4.255239453723885790e-01
2.124929862677526864e-03,3.376204946497973758e-02,2.124929862677526864e-03,4.268477206035492522e-01
2.158905557461507103e-03,3.418956183907551072e-02,2.158905557461507103e-03,4.281781378571271057e-01
2.193309430940360710e-03,3.461840796779158680e-02,2.193309430940360710e-03,4.295152364112214682e-01
2.228142820215311265e-03,3.504859455217634867e-02,2.228142820215311265e-03,4.308590558097503687e-01
2.263407069109595049e-03,3.548012833295954849e-02,2.263407069109595049e-03,4.322096358644503811e-01
2.299103528206388608e-03,3.591301609081476442e-02,2.299103528206388608e-03,4.335670166569137729e-01
2.335233554890131600e-03,3.634726464663451395e-02,2.335233554890131600e-03,4.349312385406329806e-01
2.371798513385665191e-03,3.678288086179892780e-02,2.371798513385665191e-03,4.363023421430587412e-01
2.408799774800308210e-03,3.721987163845752455e-02,2.408799774800308210e-03,4.376803683676865342e-01
2.446238717163459146e-03,3.765824391979899488e-02,2.446238717163459146e-03,4.390653583961483530e-01
2.484116725469245630e-03,3.809800469033541859e-02,2.484116725469245630e-03,4.404573536903280129e-01
2.522435191715765180e-03,3.853916097618048653e-02,2.522435191715765180e-03,4.418563959945006614e-01
2.561195514948759466e-03,3.898171984533393974e-02,2.561195514948759466e-03,4.432625273374701802e-01
2.600399101303613701e-03,3.942568840797022744e-02,2.600399101303613701e-03,4.446757900347522163e-01
2.640047364046400197e-03,3.987107381671983752e-02,2.640047364046400197e-03,4.460962266907444462e-01
2.680141723617173594e-03,4.031788326696617020e-02,2.680141723617173594e-03,4.475238802009489092e-01
2.720683607673253946e-03,4.076612399713397394e-02,2.720683607673253946e-03,4.489587937541789087e-01
2.761674451131441652e-03,4.121580328898089007e-02,2.761674451131441652e-03,4.504010108348079910e-01
2.803115696212839670e-03,4.166692846790231997e-02,2.803115696212839670e-03,4.518505752250286944e-01
2.845008792485675172e-03,4.211950690322519009e-02,2.845008792485675172e-03,4.533075310071406072e-01
2.887355196908879262e-03,4.257354600850549176e-02,2.887355196908879262e-03,4.547719225658330977e-01
2.930156373878113098e-03,4.302905324184180813e-02,2.930156373878113098e-03,4.562437945905105652e-01
2.973413795269334598e-03,4.348603610617129966e-02,2.973413795269334598e-03,4.577231920776357876e-01
3.017128940483114561e-03,4.394450214958256495e-02,3.017128940483114561e-03,4.592101603330701609e-01
3.061303296491878819e-03,4.440445896562894568e-02,3.061303296491878819e-03,4.607047449744750001e-01
3.105938357884381346e-03,4.486591419363383793e-02,3.105938357884381346e-03,4.622069919336874166e-01
3.151035626911345700e-03,4.532887551901509937e-02,3.151035626911345700e-03,4.637169474591410490e-01
3.196596613531644225e-03,4.579335067359302514e-02,3.196596613531644225e-03,4.652346581183095520e-01
3.242622835460450947e-03,4.625934743592230447e-02,3.242622835460450947e-03,4.667601708001620775e-01
3.289115818213876868e-03,4.672687363160177298e-02,3.289115818213876868e-03,4.682935327176351858e-01
3.336077095158439514e-03,4.719593713361169840e-02,3.336077095158439514e-03,4.698347914101504985e-01
3.383508207556523532e-03,4.766654586263352478e-02,3.383508207556523532e-03,4.713839947461069269e-01
3.431410704615494613e-03,4.813870778738205125e-02,3.431410704615494613e-03,4.729411909254473967e-01
3.479786143534864453e-03,4.861243092493960916e-02,3.479786143534864453e-03,4.745064284822048117e-01
3.528636089557281221e-03,4.908772334109157143e-02,3.528636089557281221e-03,4.760797562871069699e-01
3.577962116014430337e-03,4.956459315066275018e-02,3.577962116014430337e-03,4.776612235501618287e-01
3.627765804377475894e-03,5.004304851785801311e-02,3.627765804377475894e-03,4.792508798232995026e-01
3.678048744306698474e-03,5.052309765660778496e-02,3.678048744306698474e-03,4.808487750030175922e-01
3.728812533701840286e-03,5.100474883091044020e-02,3.728812533701840286e-03,4.824549593330622610e-01
3.780058778751308867e-03,5.148801035518379976e-02,3.780058778751308867e-03,4.840694834071133101e-01
3.831789093983390456e-03,5.197289059461618344e-02,3.831789093983390456e-03,4.856923981715163263e-01
3.884005102317125528e-03,5.245939796552057111e-02,3.884005102317125528e-03,4.873237549280133862e-01
3.936708435113661815e-03,5.294754093568698750e-02,3.936708435113661815e-03,4.889636053365218338e-01
3.989900732227762148e-03,5.343732802474776555e-02,3.989900732227762148e-03,4.906120014179100597e-01
4.043583642059545187e-03,5.392876780453748076e-02,4.043583642059545187e-03,4.922689955568129161e-01
4.097758821607687223e-03,5.442186889945976880e-02,4.097758821607687223e-03,4.939346405044804378e-01
