# dp_out, dp_first_der, pinn_out, pinn_second_der
3.749888102895029135e-03,3.044615554675722535e-02,3.551262925584793180e-03,2.406024134267237269e-01
3.780448749383019669e-03,3.067546210724092504e-02,3.581732160412692476e-03,2.424789616263205438e-01
3.811239679477577622e-03,3.090672577366126994e-02,3.612443875560046244e-03,2.443718019194249802e-01
3.842262859339669670e-03,3.113996467038671057e-02,3.643399963875237728e-03,2.462810365785965683e-01
3.873520273296382141e-03,3.137519700562796388e-02,3.674602334601361278e-03,2.482067690379414771e-01
3.905013923926952020e-03,3.161244107256688807e-02,3.706052913480755925e-03,2.501491039027068375e-01
3.936745832144556562e-03,3.185171525047802987e-02,3.737753642856276801e-03,2.521081469589494528e-01
3.968718037286374928e-03,3.209303800588370059e-02,3.769706481780162044e-03,2.540840051832704560e-01
4.000932597199581033e-03,3.233642789370083648e-02,3.801913406119161384e-03,2.560767867525604036e-01
4.033391588331372221e-03,3.258190355841161789e-02,3.834376408664115152e-03,2.580866010538458433e-01
4.066097105819448977e-03,3.282948373523830732e-02,3.867097499239354613e-03,2.601135586941696332e-01
4.099051263580809346e-03,3.307918725132941162e-02,3.900078704810750092e-03,2.621577715104645989e-01
4.132256194407445821e-03,3.333103302696338588e-02,3.933322069601051865e-03,2.642193525796034947e-01
4.165714050058440948e-03,3.358504007675233716e-02,3.966829655201052109e-03,2.662984162283814626e-01
4.199427001354750881e-03,3.384122751086793279e-02,4.000603540683588324e-03,2.683950780436012984e-01
4.233397238276330812e-03,3.409961453627330386e-02,4.034645822720663196e-03,2.705094548822382094e-01
4.267626970058230849e-03,3.436022045796494062e-02,4.068958615698256391e-03,2.726416648815797039e-01
4.302118425290986196e-03,3.462306468023057526e-02,4.103544051836920808e-03,2.747918274695244634e-01
4.336873852019370625e-03,3.488816670791639041e-02,4.138404281309415907e-03,2.769600633748285912e-01
4.371895517842875126e-03,3.515554614770199926e-02,4.173541472361004707e-03,2.791464946374748735e-01
4.407185710020774909e-03,3.542522270939496565e-02,4.208957811434392050e-03,2.813512446190860050e-01
4.442746735572916834e-03,3.569721620722710043e-02,4.244655503289325969e-03,2.835744380133429221e-01
4.478580921386395367e-03,3.597154656117318439e-02,4.280636771129684402e-03,2.858162008565305889e-01
4.514690614321681221e-03,3.624823379827324388e-02,4.316903856728592989e-03,2.880766605380893353e-01
4.551078181320812599e-03,3.652729805397014751e-02,4.353459020556777262e-03,2.903559458112332514e-01
4.587746009516000152e-03,3.680875957345852711e-02,4.390304541910658095e-03,2.926541868036349747e-01
4.624696506340034326e-03,3.709263871304679938e-02,4.427442719042311119e-03,2.949715150281297937e-01
4.661932099637547920e-03,3.737895594152673695e-02,4.464875869290352468e-03,2.973080633935183403e-01
4.699455237779134008e-03,3.766773184155991494e-02,4.502606329214610577e-03,2.996639662154194639e-01
4.737268389775674618e-03,3.795898711107570378e-02,4.540636454729185534e-03,3.020393592271408689e-01
4.775374045394495219e-03,3.825274256468169654e-02,4.578968621238627482e-03,3.044343795906379047e-01
4.813774715275958953e-03,3.854901913508079758e-02,4.617605223774854870e-03,3.068491659075407441e-01
4.852472931053022909e-03,3.884783787450896142e-02,4.656548677135893301e-03,3.092838582302011030e-01
4.891471245471017311e-03,3.914921995617959283e-02,4.695801416025665621e-03,3.117385980728222261e-01
4.930772232509944390e-03,3.945318667574060356e-02,4.735365895196143836e-03,3.142135284226328373e-01
4.970378487506785931e-03,3.975975945274745627e-02,4.775244589589428164e-03,3.167087937511354756e-01
5.010292627281471081e-03,4.006895983214997514e-02,4.815439994483483761e-03,3.192245400253994614e-01
